Date,Latitude,Longitude,Depth_km,Magnitude_ML,Location,Nearest_Fault,Fault_Length_km,Fault_Width_m,Fault_Depth_m,Fault_Type,Length_km,Seismogenic_Depth_km,Slip_Rate_mm_per_yr,Max_Surface_Slip_m,Recurrence_Interval_yr,Last_Event_Year,Last_Event_Mw,Elapsed_Time_yr,Slip_Deficit_m,Normalized_Slip_m_per_km,Moment_Potential_Nm,Mw_Potential
2014-07-13,39.5881,26.0076,8.07,2.1,Ege Denizi - [11.35 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-13,40.3293,26.01,6.66,2,Ege Denizi - [12.69 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-13,39.9005,29.1673,6.99,2,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-07-13,39.9148,29.181,7.01,2,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-07-12,39.573,26.0091,6.8,2.1,Ege Denizi - [10.44 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-12,39.8683,29.2643,8.43,2.4,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-07-12,40.3766,26.1611,7.03,2,Ege Denizi - [15.56 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-12,40.4115,26.3,6.99,2.1,Ege Denizi - Saros Körfezi - [10.08 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-11,40.3453,26.1408,6.8,2.6,Ege Denizi - [15.78 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-11,40.4216,26.2721,7,2.2,Ege Denizi - Saros Körfezi - [12.15 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-11,39.6975,28.4253,3.11,2.3,Kepsut (Balıkesir),Havran-Balıkesir Fayı,8,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2014-07-10,40.3933,26.1415,6.99,2.8,Ege Denizi - [17.95 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-10,40.383,26.1566,7.93,3.3,Ege Denizi - [16.26 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-10,40.4176,26.2841,10.27,3.1,Ege Denizi - Saros Körfezi - [11.27 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-09,40.405,26.2793,7,2.1,Ege Denizi - Saros Körfezi - [10.27 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-09,40.4121,26.2645,21.06,4.2,Ege Denizi - Saros Körfezi - [11.63 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-09,40.426,26.06,16.6,2.7,Ege Denizi - [23.53 km] Enez (Edirne),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-09,39.967,28.7961,6.67,2.1,Mustafakemalpaşa (Bursa),Orhaneli Fayı,15,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-07-09,40.3281,27.3773,7.21,2.6,Biga (Çanakkale),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2014-07-09,40.0275,28.0713,11.81,2.2,Manyas (Balıkesir),Manyas Fay Zonu,15,4,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2014-07-08,40.3818,26.1641,7.02,2.5,Ege Denizi - [15.65 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-08,40.4028,26.1453,6.76,2.4,Ege Denizi - [18.28 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-08,40.3831,26.1386,18.15,2.4,Ege Denizi - [17.58 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-06,40.4948,26.4113,7,2.1,Ege Denizi - Saros Körfezi - [11.97 km] Gelibolu (Çanakkale),Kuzey Anadolu Fay Zonu,11,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2014-07-06,40.4491,26.4041,7,2,Ege Denizi - Saros Körfezi - [08.44 km] Gelibolu (Çanakkale),Kuzey Anadolu Fay Zonu,11,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2014-07-06,40.3813,26.1055,9.01,3,Ege Denizi - [20.00 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-06,39.905,29.145,7,2.3,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-07-05,40.3855,26.1508,7.01,2.9,Ege Denizi - [16.82 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-05,40.7691,28.0913,7,2.3,Marmara Denizi - [24.58 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,2,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2014-07-05,40.1858,27.9206,7,2.1,Kuş Gölü - [04.12 km] Bandırma (Balıkesir),Manyas Fay Zonu,15,5,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2014-07-05,40.2585,26.0228,6.88,2,Ege Denizi - [07.49 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-04,40.3081,26.0188,7.31,2.7,Ege Denizi - [11.02 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-04,39.5563,28.884,6.99,2.4,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-07-04,40.17,26.159,7.07,2.4,Ege Denizi - [10.09 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-04,40.3748,26.3018,6.94,2.5,Ege Denizi - Saros Körfezi - [06.42 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-04,40.362,26.3156,7.03,2,Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-04,40.355,26.0891,6.99,2,Ege Denizi - [18.80 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-03,39.5343,27.8701,7,2,Altıeylül (Balıkesir),Havran-Balıkesir Fayı,8,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2014-07-03,40.189,27.8846,7.04,2,Kuş Gölü - [01.19 km] Bandırma (Balıkesir),Manyas Fay Zonu,15,5,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2014-07-03,40.398,26.1175,6.9,2.5,Ege Denizi - [19.96 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-03,40.2016,27.8965,6.95,2.7,Kuş Gölü - [02.85 km] Bandırma (Balıkesir),Manyas Fay Zonu,15,5,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2014-07-03,40.1955,27.9276,7.34,3.4,Kuş Gölü - [04.88 km] Bandırma (Balıkesir),Manyas Fay Zonu,15,5,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2014-07-03,40.1913,27.927,7.01,2.9,Kuş Gölü - [04.73 km] Bandırma (Balıkesir),Manyas Fay Zonu,15,5,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2014-07-03,40.1931,27.9231,11.75,4.5,Kuş Gölü - [04.44 km] Bandırma (Balıkesir),Manyas Fay Zonu,15,5,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2014-07-03,40.1956,27.9238,7.01,2.2,Kuş Gölü - [04.57 km] Bandırma (Balıkesir),Manyas Fay Zonu,15,5,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2014-07-02,40.3181,26.0033,7.25,2,Ege Denizi - [11.32 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-07-01,39.8911,29.1803,7,2.1,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-07-01,39.9898,26.5811,6.95,2.2,Merkez (Çanakkale),Yenimahalle Fayı,10,4,2,small strike-slip,6,12,2.433333333,1.866666667,416.6666667,2008,5,17,0.04136666667,0.3111111111,8.94E+16,0.6007361853
2014-07-01,40.779,27.5308,7.01,2.1,Marmara Denizi - [11.65 km] Süleymanpaşa (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2014-07-01,40.2305,26.1953,7,2.1,Ege Denizi - [11.14 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-30,40.3163,26.004,6.54,2.3,Ege Denizi - [11.17 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-30,39.618,26.3968,7.09,2.1,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2014-06-30,40.0995,28.9001,9.7,3.2,Nilüfer (Bursa),Kuzey Anadolu Fay Zonu Ulubat Fayı,7,4,3,strike-slip + minor vertical,50,15,3.5,3,650,1855,7,170,0.595,0.06,1.34E+19,2.051132989
2014-06-29,40.5586,27.1505,12.2,2.1,Marmara Denizi - [06.47 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,4,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2014-06-28,40.3498,26.1193,7,2.3,Ege Denizi - [17.68 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-28,40.256,26.0236,7,2.2,Ege Denizi - [07.43 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-28,40.0696,27.27,6.51,2.1,Yenice (Çanakkale),Bekten Fayı,8,4,2,strike-slip + minor thrust,20,14.33333333,3.333333333,3.1,450,1650,7.1,375,1.25,0.155,1.08E+19,1.987605643
2014-06-28,39.5038,29.7406,7.32,2.1,Merkez (Kütahya),Eskişehir Fay Zonu,50,1,3,left-lateral mixed,300,14,4.5,3,600,1956,6.4,69,0.3105,0.01,3.91E+19,2.361621433
2014-06-28,40.3996,26.1526,6.74,2.3,Ege Denizi - [17.57 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-28,39.5453,28.8798,6.99,2,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-28,40.0518,30.369,4.16,3.9,İnhisar (Bilecik),Eskişehir Fay Zonu,30,1,2.5,left-lateral mixed,300,14,4.5,3,600,1956,6.4,69,0.3105,0.01,3.91E+19,2.361621433
2014-06-27,40.4075,27.2998,11.72,2,Biga (Çanakkale),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2014-06-27,39.682,29.4438,7.01,2,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-26,40.3938,26.1226,6.89,2.5,Ege Denizi - [19.35 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-25,40.3008,26.2891,6.98,2,Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-24,40.3741,26.1038,7.04,2.4,Ege Denizi - [19.81 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-24,39.8791,29.1853,7.03,2.1,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-24,39.6396,29.4033,7.02,2.6,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-23,39.6461,28.8588,7.05,2,Büyükorhan (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-23,39.8818,29.9795,6.69,2.3,Bozüyük (Bilecik),Eskişehir Fay Zonu,30,1,4,left-lateral mixed,300,14,4.5,3,600,1956,6.4,69,0.3105,0.01,3.91E+19,2.361621433
2014-06-23,39.5581,28.881,6.95,2,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-22,40.8215,27.7118,6.94,2.1,Marmara Denizi - [19.28 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,26,5,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2014-06-22,39.9341,29.058,7.21,2.2,Orhaneli (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-22,40.3325,26.061,7.03,2.2,Ege Denizi - [15.35 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-22,40.2766,26.0553,7,2,Ege Denizi - [10.89 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-21,40.3431,26.0138,7.39,2.4,Ege Denizi - [14.21 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-21,40.3913,26.0256,7.07,2,Ege Denizi - [19.55 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-21,39.547,28.9063,1.41,2,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-20,40.7008,27.44,9.31,2.3,Marmara Denizi - [10.35 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2014-06-20,40.383,26.0673,5.4,2.9,Ege Denizi - [20.25 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-19,40.3523,26.0223,6.49,2,Ege Denizi - [15.44 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-19,40.6496,27.5246,5.39,2.7,Marmara Denizi - [03.99 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2014-06-19,40.6438,27.5221,4.36,2.1,Marmara Denizi - [03.47 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2014-06-19,40.4391,26.3863,6.99,2,Ege Denizi - Saros Körfezi - [08.98 km] Gelibolu (Çanakkale),Kuzey Anadolu Fay Zonu,11,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2014-06-19,40.4035,26.1961,7.37,2.1,Ege Denizi - Saros Körfezi - [15.06 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-19,40.414,26.086,16.8,2.7,Ege Denizi - [23.17 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-19,40.3316,26.0171,6.75,2.2,Ege Denizi - [13.19 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-18,40.0746,26.1223,7.01,2.3,Ege Denizi - [06.71 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-18,40.3651,26.0741,15.27,2,Ege Denizi - [18.90 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-18,40.3796,26.1303,15.35,2.2,Ege Denizi - [18.02 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-18,40.3803,26.157,15.85,2.5,Ege Denizi - [16.07 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-17,40.4205,26.122,9.63,2.2,Ege Denizi - [21.04 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-17,39.539,28.8771,7.11,2.1,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-17,39.9113,29.1541,6.95,2.1,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-16,40.4013,26.1233,6.95,2.1,Ege Denizi - [19.73 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-16,39.9065,29.1528,7,2,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-16,40.3226,26.0185,7,2,Ege Denizi - [12.37 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-16,39.905,29.1575,6.99,2,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-15,40.391,26.066,7,2.1,Ege Denizi - [20.96 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-14,40.375,26.0533,7.14,2.1,Ege Denizi - [18.89 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-14,40.2668,26.2938,6.95,2.3,Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-14,40.336,26.0066,10.19,2.5,Ege Denizi - [13.25 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-13,40.4238,26.2308,20.8,2.9,Ege Denizi - Saros Körfezi - [14.46 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-13,40.414,26.298,6.96,2.3,Ege Denizi - Saros Körfezi - [10.40 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-13,39.8811,29.2658,6.84,2.1,Keles (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2014-06-13,40.3865,26.176,6.92,2.2,Ege Denizi - [15.11 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2014-06-13,40.3605,26.0453,2.48,2.6,Ege Denizi - [17.15 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
